district_,mandal,wardname,female,male,transgender,total_illiterates,total_illiterates_by_ward,percentage_male,percentage_female,rank_by_illiterates
KHAMMAM,WAZEED,KRISHNAPURAM (G),690,456.0,2.4959349593495936,1146.0,1146.0,39.79057591623037,60.20942408376963,191
KHAMMAM,WAZEED,MURMUR (G),801,544.0,2.0,1345.0,1345.0,40.446096654275095,59.55390334572491,142
KHAMMAM,WAZEED,PERURU (G),851,568.0,2.0,1419.0,1419.0,40.02818886539817,59.97181113460183,134
KHAMMAM,WAZEED,WAZEEDU NAGARAM,697,464.0,1.0,1161.0,1161.0,39.96554694229113,60.03445305770887,184
KHAMMAM,WYRA,ASTNAGURTHY,357,245.0,2.4959349593495936,602.0,602.0,40.69767441860465,59.30232558139535,387
KHAMMAM,WYRA,DACHAPURAM,307,195.0,2.4959349593495936,502.0,502.0,38.84462151394422,61.15537848605578,438
KHAMMAM,WYRA,GANNAVARAM,631,407.0,6.0,1038.0,1038.0,39.21001926782274,60.78998073217726,230
KHAMMAM,WYRA,GARIKAPADU,369,259.0,2.4959349593495936,628.0,628.0,41.24203821656051,58.75796178343949,378
KHAMMAM,WYRA,GOLLANAPADU,397,246.0,1.0,643.0,643.0,38.25816485225506,61.74183514774495,374
KHAMMAM,WYRA,GOLLAPUDI,550,348.0,1.0,898.0,898.0,38.75278396436526,61.24721603563474,290
KHAMMAM,WYRA,KHANAPURAM,236,151.0,2.4959349593495936,387.0,387.0,39.01808785529715,60.98191214470285,485
KHAMMAM,WYRA,KONDA KODIMA,371,217.0,1.0,588.0,588.0,36.904761904761905,63.095238095238095,396
KHAMMAM,WYRA,LAKSHMIPURAM,110,61.0,2.4959349593495936,171.0,2004.0,3.0439121756487024,5.489021956087824,51
KHAMMAM,WYRA,LINGANNAPALEM,152,90.0,2.4959349593495936,242.0,242.0,37.1900826446281,62.8099173553719,510
KHAMMAM,WYRA,MUSALIMADUGU,281,212.0,2.4959349593495936,493.0,1666.0,12.725090036014405,16.86674669867947,91
KHAMMAM,WYRA,NARAPANENIPALLI,214,144.0,1.0,358.0,358.0,40.22346368715084,59.77653631284916,490
KHAMMAM,WYRA,PALADUGU,462,306.0,2.4959349593495936,768.0,768.0,39.84375,60.15625,332
KHAMMAM,WYRA,PUNYAPURAM,276,212.0,2.4959349593495936,488.0,488.0,43.44262295081967,56.557377049180324,447
KHAMMAM,WYRA,REBBAVARAM,658,356.0,5.0,1014.0,1014.0,35.108481262327416,64.89151873767258,239
KHAMMAM,WYRA,SIRIPURAM(K.G),644,410.0,2.0,1054.0,1054.0,38.89943074003795,61.10056925996204,222
KHAMMAM,WYRA,SOMAVARAM,515,350.0,2.4959349593495936,865.0,865.0,40.46242774566474,59.53757225433526,299
KHAMMAM,WYRA,TATIPUDI,626,404.0,2.0,1030.0,1030.0,39.22330097087379,60.77669902912621,233
KHAMMAM,WYRA,VALLAPURAM,257,179.0,1.0,436.0,1138.0,15.729349736379614,22.58347978910369,195
KHAMMAM,WYRA,VIPPALA MADAKA,326,219.0,2.0,545.0,545.0,40.18348623853211,59.816513761467895,418
KHAMMAM,YELLANDU,CHALLA SAMUDRAM,2010,1313.0,3.0,3323.0,3323.0,39.51248871501655,60.487511284983455,3
KHAMMAM,YELLANDU,KOMARARAM,1079,763.0,2.4959349593495936,1842.0,1842.0,41.42236699239957,58.57763300760044,68
KHAMMAM,YELLANDU,MANIKYARAM,591,419.0,1.0,1010.0,2320.0,18.060344827586206,25.474137931034484,29
KHAMMAM,YELLANDU,MARRIGUDEM,457,330.0,2.4959349593495936,787.0,2572.0,12.830482115085537,17.76827371695179,20
KHAMMAM,YELLANDU,POLARAM,744,552.0,2.0,1296.0,1296.0,42.592592592592595,57.407407407407405,158
KHAMMAM,YELLANDU,RAGHABOINAGUDEM,608,425.0,2.0,1033.0,1033.0,41.142303969022265,58.857696030977735,232
KHAMMAM,YELLANDU,ROMPAID,515,350.0,2.4959349593495936,865.0,865.0,40.46242774566474,59.53757225433526,299
KHAMMAM,YELLANDU,SUDIMALLA,515,350.0,2.4959349593495936,865.0,865.0,40.46242774566474,59.53757225433526,299
KHAMMAM,YERRUPALEM,AYYAVARIGUDEM,427,312.0,2.4959349593495936,739.0,739.0,42.2192151556157,57.7807848443843,337
KHAMMAM,YERRUPALEM,BANIGANDLAPADU,661,352.0,4.0,1013.0,1013.0,34.748272458045406,65.25172754195458,240
KHAMMAM,YERRUPALEM,BANJARA,254,151.0,2.4959349593495936,405.0,405.0,37.28395061728395,62.71604938271606,479
KHAMMAM,YERRUPALEM,BHEEMAVARAM,602,425.0,2.0,1027.0,1626.0,26.137761377613778,37.02337023370234,99
KHAMMAM,YERRUPALEM,BUCHI REDDY PALEM,585,400.0,1.0,985.0,985.0,40.609137055837564,59.390862944162436,251
KHAMMAM,YERRUPALEM,CHOPPAKATLA PALEM,392,265.0,2.4959349593495936,657.0,1513.0,17.514871116986118,25.908790482485127,117
KHAMMAM,YERRUPALEM,GATLA GOWRARAM,164,115.0,2.0,279.0,279.0,41.21863799283154,58.78136200716846,506
KHAMMAM,YERRUPALEM,GOSAVEEDU,333,213.0,2.4959349593495936,546.0,546.0,39.010989010989015,60.98901098901099,417
KHAMMAM,YERRUPALEM,GUNTUPALLI GOPAVARAM,440,368.0,1.0,808.0,808.0,45.54455445544555,54.45544554455446,317
KHAMMAM,YERRUPALEM,INAGALI,483,294.0,1.0,777.0,777.0,37.83783783783784,62.16216216216216,328
KHAMMAM,YERRUPALEM,JAMALAPURAM,570,370.0,2.0,940.0,940.0,39.361702127659576,60.63829787234043,270
KHAMMAM,YERRUPALEM,KACHAVARAM,145,91.0,2.4959349593495936,236.0,236.0,38.559322033898304,61.440677966101696,511
KHAMMAM,YERRUPALEM,KOTHAPALEM,430,277.0,1.0,707.0,707.0,39.17963224893918,60.82036775106082,351
KHAMMAM,YERRUPALEM,MAMUNURU,827,509.0,1.0,1336.0,1336.0,38.09880239520958,61.90119760479041,145
KHAMMAM,YERRUPALEM,MEENAVOLE,734,434.0,1.0,1168.0,1168.0,37.15753424657534,62.84246575342466,182
KHAMMAM,YERRUPALEM,MULUGUMADU,314,201.0,2.0,515.0,515.0,39.029126213592235,60.970873786407765,429
KHAMMAM,YERRUPALEM,PEDDA GOPARAM,365,200.0,7.0,565.0,565.0,35.39823008849557,64.60176991150442,409
KHAMMAM,YERRUPALEM,PEGALLAPADU,291,174.0,1.0,465.0,2044.0,8.512720156555773,14.23679060665362,49
KHAMMAM,YERRUPALEM,RAJUPALEM,547,398.0,3.0,945.0,945.0,42.11640211640212,57.88359788359788,267
KHAMMAM,YERRUPALEM,REMIDICHERLA,521,338.0,2.4959349593495936,859.0,859.0,39.34807916181606,60.65192083818394,301
KHAMMAM,YERRUPALEM,SAKHINA VEEDU,317,177.0,2.0,494.0,494.0,35.82995951417004,64.17004048582996,443
KHAMMAM,YERRUPALEM,THAKKELLA PADU,463,277.0,1.0,740.0,740.0,37.432432432432435,62.56756756756757,336
KHAMMAM,YERRUPALEM,YERRUPALEM,1070,594.0,4.0,1664.0,1664.0,35.69711538461539,64.30288461538461,93
