district_,mandal,wardname,female,male,transgender,total_illiterates,total_illiterates_by_ward,percentage_male,percentage_female,rank_by_illiterates
NALGONDA,MUNUGODE,VOOKONDI,500,311,2.0,811,811,38.34771886559803,61.652281134401974,418
NALGONDA,NADIGUDEM,BRUNDAVAN PURAM,394,275,3.0,669,669,41.106128550074736,58.893871449925264,515
NALGONDA,NADIGUDEM,CHAKIRALA,174,115,1.0,289,289,39.792387543252595,60.207612456747405,758
NALGONDA,NADIGUDEM,CHAN PALLE,229,128,2.3849259757738897,357,357,35.85434173669468,64.14565826330532,720
NALGONDA,NADIGUDEM,CHENNA KESHAVAPURAM ,318,192,1.0,510,510,37.64705882352941,62.35294117647059,618
NALGONDA,NADIGUDEM,EKLASHKHAN PET,243,166,2.3849259757738897,409,409,40.58679706601467,59.41320293398533,686
NALGONDA,NADIGUDEM,KAGITARAMACHANDRA PURAM,510,315,2.3849259757738897,825,825,38.18181818181819,61.81818181818181,408
NALGONDA,NADIGUDEM,KARIVIRALA,338,196,3.0,534,1756,11.161731207289293,19.248291571753988,88
NALGONDA,NADIGUDEM,NADIGUDEM,797,414,3.0,1211,1211,34.18662262592898,65.81337737407101,224
NALGONDA,NADIGUDEM,NARAYANPURAM,278,200,2.0,478,478,41.84100418410041,58.15899581589959,637
NALGONDA,NADIGUDEM,PALARAM,607,325,2.0,932,932,34.871244635193136,65.12875536480686,355
NALGONDA,NADIGUDEM,RAMA PURAM,472,300,1.0,772,772,38.860103626943,61.13989637305699,441
NALGONDA,NADIGUDEM,RATNA VARAM,408,246,4.0,654,654,37.61467889908257,62.38532110091744,524
NALGONDA,NADIGUDEM,SIRIPURAM,726,471,1.0,1197,2434,19.350862777321282,29.82744453574363,15
NALGONDA,NADIGUDEM,SRIRANGAPURAM,261,171,2.0,432,432,39.58333333333333,60.416666666666664,670
NALGONDA,NADIGUDEM,TELLABALLI,330,202,1.0,532,532,37.96992481203007,62.03007518796993,605
NALGONDA,NADIGUDEM,TRIPURAVARAM,580,338,2.3849259757738897,918,918,36.81917211328976,63.18082788671025,360
NALGONDA,NADIGUDEM,VALLAPURAM,681,428,5.0,1109,1109,38.59332732191163,61.40667267808837,260
NALGONDA,NADIGUDEM,VENUGOPALAPURAM,400,293,2.3849259757738897,693,693,42.279942279942276,57.72005772005772,497
NALGONDA,NADIGUDEM,VOILA SINGARAM,576,385,1.0,961,961,40.062434963579605,59.937565036420395,339
NALGONDA,NADIGUDEM,YASANTA PURAM,199,122,2.3849259757738897,321,321,38.006230529595015,61.99376947040498,741
NALGONDA,NAKREKAL,Chandampalle,367,213,2.3849259757738897,580,580,36.724137931034484,63.275862068965516,572
NALGONDA,NAKREKAL,CHANDUPATLA,738,425,2.3849259757738897,1163,1936,21.952479338842977,38.1198347107438,51
NALGONDA,NAKREKAL,GORENKAL PALLE,551,389,2.3849259757738897,940,940,41.38297872340426,58.61702127659575,349
NALGONDA,NAKREKAL,Kadaparthy,584,350,2.0,934,934,37.47323340471092,62.526766595289075,353
NALGONDA,NAKREKAL,MANDALAPUR,254,153,2.3849259757738897,407,407,37.59213759213759,62.40786240786241,687
NALGONDA,NAKREKAL,MANGALI PALLY,667,428,3.0,1095,1095,39.08675799086758,60.91324200913242,268
NALGONDA,NAKREKAL,MARRUR,447,267,2.3849259757738897,714,714,37.39495798319328,62.60504201680672,483
NALGONDA,NAKREKAL,NAKREKAL,463,284,6.0,747,747,38.01874163319947,61.98125836680054,459
NALGONDA,NAKREKAL,Nellibanda,190,113,2.3849259757738897,303,303,37.29372937293729,62.70627062706271,749
NALGONDA,NAKREKAL,NOMULA,1142,750,5.0,1892,1892,39.64059196617336,60.35940803382663,62
NALGONDA,NAKREKAL,Not Allotted,51,25,2.3849259757738897,76,76,32.89473684210527,67.10526315789474,807
NALGONDA,NAKREKAL,OGODE,605,327,2.3849259757738897,932,932,35.08583690987124,64.91416309012875,355
NALGONDA,NAKREKAL,PALEM,369,225,3.0,594,1053,21.367521367521366,35.04273504273504,290
NALGONDA,NAKREKAL,Tatikal,713,381,2.0,1094,1094,34.82632541133455,65.17367458866545,269
NALGONDA,NAKREKAL,VALLABHAPUR,310,176,2.3849259757738897,486,1295,13.590733590733592,23.93822393822394,199
NALGONDA,NALGONDA,ANANTHARAM,665,413,1.0,1078,2120,19.4811320754717,31.367924528301888,34
NALGONDA,NALGONDA,ANNAREDDY GUDA,129,85,1.0,214,214,39.719626168224295,60.280373831775705,786
NALGONDA,NALGONDA,ANNEPARTHY,365,185,1.0,550,550,33.63636363636363,66.36363636363637,592
NALGONDA,NALGONDA,APPAJI PETA,782,433,2.0,1215,1215,35.63786008230453,64.36213991769547,222
NALGONDA,NALGONDA,ARJALABAVI,16,13,2.3849259757738897,29,29,44.827586206896555,55.172413793103445,808
NALGONDA,NALGONDA,BUDDHARAM,300,168,5.0,468,468,35.8974358974359,64.1025641025641,641
NALGONDA,NALGONDA,CHANDAN PALLE,545,274,2.3849259757738897,819,819,33.45543345543345,66.54456654456654,411
NALGONDA,NALGONDA,DANDAMPALLY,472,266,2.3849259757738897,738,738,36.043360433604335,63.956639566395665,466
NALGONDA,NALGONDA,DONAKAL,345,223,2.3849259757738897,568,568,39.26056338028169,60.73943661971831,580
NALGONDA,NALGONDA,G.K.ANNARAM,188,111,1.0,299,299,37.12374581939799,62.87625418060201,753
NALGONDA,NALGONDA,GUNDLA PALLE,230,128,2.3849259757738897,358,358,35.754189944134076,64.24581005586593,719
NALGONDA,NALGONDA,K.KONDARAM,349,217,2.3849259757738897,566,566,38.33922261484099,61.660777385159015,581
NALGONDA,NALGONDA,KANCHAN PALLE ,542,298,2.3849259757738897,840,840,35.476190476190474,64.52380952380953,397
NALGONDA,NALGONDA,M.DOMALAPALLE,721,407,3.0,1128,1128,36.08156028368794,63.91843971631206,253
NALGONDA,NALGONDA,MARRIGUDA,21,10,2.3849259757738897,31,1383,0.7230657989877078,1.5184381778741864,168
NALGONDA,NALGONDA,MELLA DUPPALA PALLE,315,157,2.3849259757738897,472,472,33.26271186440678,66.73728813559322,639
NALGONDA,NALGONDA,MUSHAM PALLE,469,265,2.3849259757738897,734,734,36.10354223433242,63.89645776566758,469
NALGONDA,NALGONDA,NARSING BATLA,943,625,6.0,1568,1568,39.859693877551024,60.14030612244898,127
NALGONDA,NALGONDA,VELUGU PALLE,404,249,2.3849259757738897,653,653,38.13169984686064,61.86830015313936,525
NALGONDA,NAMPALLE,BANDA THIMMAPUR,448,311,2.3849259757738897,759,759,40.974967061923586,59.025032938076414,452
NALGONDA,NAMPALLE,CHAMALA PALLI,598,399,1.0,997,997,40.02006018054162,59.97993981945837,314
NALGONDA,NAMPALLE,CHITTAM PAHAD,530,315,2.0,845,845,37.278106508875744,62.721893491124256,394
NALGONDA,NAMPALLE,DAMERA,534,394,2.0,928,928,42.456896551724135,57.543103448275865,357
NALGONDA,NAMPALLE,DEVATH PALLI,519,363,3.0,882,882,41.156462585034014,58.843537414965986,378
NALGONDA,NAMPALLE,GHATLA MALLA PALLI,378,244,2.0,622,622,39.228295819935695,60.77170418006431,546
NALGONDA,NAMPALLE,MALLAPRAJ PALLI,352,220,2.3849259757738897,572,572,38.46153846153847,61.53846153846154,577
NALGONDA,NAMPALLE,MEDLAVAI,681,440,3.0,1121,1121,39.250669045495094,60.74933095450491,255
NALGONDA,NAMPALLE,MOHAMADAPUR,409,251,2.0,660,660,38.03030303030303,61.969696969696976,521
NALGONDA,NAMPALLE,MUSTI PALLI,784,558,2.0,1342,1342,41.57973174366617,58.42026825633383,184
NALGONDA,NAMPALLE,NAMPALLY,718,408,4.0,1126,1126,36.234458259325045,63.765541740674955,254
NALGONDA,NAMPALLE,NARSIMLUGUDA,203,146,2.3849259757738897,349,349,41.833810888252145,58.16618911174785,723
NALGONDA,NAMPALLE,NERALLA PALLI,458,306,1.0,764,764,40.05235602094241,59.947643979057595,448
NALGONDA,NAMPALLE,PASNOOR,1109,818,4.0,1927,1927,42.44940321743643,57.55059678256357,54
NALGONDA,NAMPALLE,PEDDAPUR,615,392,2.3849259757738897,1007,1007,38.92750744786495,61.072492552135046,310
NALGONDA,NAMPALLE,RAMDAS THANDA,383,275,1.0,658,658,41.79331306990882,58.20668693009119,522
NALGONDA,NAMPALLE,REBELLI,252,165,2.3849259757738897,417,417,39.568345323741006,60.431654676258994,681
NALGONDA,NAMPALLE,SWAMULAVARI LINGOTAM,575,364,2.3849259757738897,939,1721,21.15049389889599,33.410807669959325,93
NALGONDA,NAMPALLE,THUMMALAPALLY,419,287,2.3849259757738897,706,706,40.65155807365439,59.34844192634561,488
NALGONDA,NAMPALLE,TUNGAPATI GOURARAM,508,346,4.0,854,854,40.5152224824356,59.4847775175644,390
NALGONDA,NAMPALLE,VADDE PALLI,377,259,2.0,636,636,40.723270440251575,59.27672955974843,538
NALGONDA,NARAYANAPUR,CHILLAPURAM,854,527,1.0,1381,1789,29.457797652319734,47.73616545556177,81
NALGONDA,NARAYANAPUR,CHIMIRIYALA,272,186,2.3849259757738897,458,458,40.61135371179039,59.388646288209614,650
NALGONDA,NARAYANAPUR,GUDDIMALKAPURAM,480,282,3.0,762,762,37.00787401574803,62.99212598425197,450
NALGONDA,NARAYANAPUR,GUJJA,556,305,4.0,861,861,35.4239256678281,64.5760743321719,389
NALGONDA,NARAYANAPUR,JANAGAM ,1465,284,2.0,1749,1749,16.23785020011435,83.76214979988565,90
NALGONDA,NARAYANAPUR,KANKANAL GUDEM,254,142,1.0,396,396,35.858585858585855,64.14141414141415,695
NALGONDA,NARAYANAPUR,KOTHAGUDEM,285,173,2.3849259757738897,458,2014,8.589870903674282,14.150943396226415,44
NALGONDA,NARAYANAPUR,MAHAMMADABAD,246,135,1.0,381,381,35.43307086614173,64.56692913385827,704
NALGONDA,NARAYANAPUR,NARAYANAPUR,1528,840,2.3849259757738897,2368,2368,35.47297297297297,64.52702702702703,20
NALGONDA,NARAYANAPUR,PUTTAPAKA,892,530,2.0,1422,1422,37.27144866385373,62.728551336146275,154
NALGONDA,NARAYANAPUR,RACHAKONDA,362,261,2.3849259757738897,623,623,41.89406099518459,58.10593900481541,545
NALGONDA,NARAYANAPUR,SARVAIL,1660,972,4.0,2632,2632,36.93009118541033,63.06990881458967,8
NALGONDA,NARAYANAPUR,VAILA PALLE,1245,863,2.0,2108,2108,40.9392789373814,59.06072106261859,37
NALGONDA,NARKETPALLE,AKKENE PALLE,636,377,3.0,1013,1013,37.21618953603159,62.783810463968415,307
NALGONDA,NARKETPALLE,AKKENEPALLIVARILINGOTAM,368,233,1.0,601,601,38.76871880199667,61.23128119800333,558
NALGONDA,NARKETPALLE,AMMANABOLE,845,513,2.0,1358,2164,23.706099815157117,39.04805914972273,30
NALGONDA,NARKETPALLE,AURAVANI,420,255,1.0,675,675,37.77777777777778,62.22222222222222,511
NALGONDA,NARKETPALLE,BENDALAPAHAD,201,132,2.3849259757738897,333,333,39.63963963963964,60.36036036036037,734
NALGONDA,NARKETPALLE,BRAHMANVELLEMLA,679,333,1.0,1012,1012,32.905138339920946,67.09486166007905,308
NALGONDA,NARKETPALLE,CHERUGHAT,348,175,2.0,523,523,33.460803059273424,66.53919694072657,611
NALGONDA,NARKETPALLE,CHINNATHUMMALAGUDEM,461,274,1.0,735,735,37.27891156462585,62.72108843537415,468
NALGONDA,NARKETPALLE,CHINNNANARYANPUR,423,221,1.0,644,644,34.316770186335404,65.6832298136646,532
NALGONDA,NARKETPALLE,CHOUDAM PALLE,175,101,1.0,276,276,36.594202898550726,63.40579710144928,765
NALGONDA,NARKETPALLE,MADHAYEDAVALLY,484,322,3.0,806,806,39.950372208436725,60.049627791563275,422
NALGONDA,NARKETPALLE,MANDRA,430,238,2.3849259757738897,668,668,35.62874251497006,64.37125748502994,516
NALGONDA,NARKETPALLE,NAKKALA PALLE,403,263,3.0,666,666,39.489489489489486,60.51051051051051,517
NALGONDA,NARKETPALLE,NARKETPALLY,1446,670,2.0,2116,2116,31.66351606805293,68.33648393194707,35
NALGONDA,NARKETPALLE,NEMMANI,445,230,1.0,675,675,34.074074074074076,65.92592592592592,511
NALGONDA,NARKETPALLE,PALLEPAHAD,251,123,2.3849259757738897,374,374,32.887700534759354,67.11229946524064,707
NALGONDA,NARKETPALLE,SHA PALLE,295,200,2.3849259757738897,495,495,40.4040404040404,59.59595959595959,623
NALGONDA,NARKETPALLE,THONDALVAI,648,409,4.0,1057,1057,38.69441816461684,61.30558183538316,288
NALGONDA,NARKETPALLE,YELLAREDDY GUDA,856,460,1.0,1316,1316,34.954407294832826,65.04559270516718,192
NALGONDA,NEREDCHERLA,ALANGA PURAM,242,142,2.3849259757738897,384,384,36.97916666666667,63.020833333333336,701
NALGONDA,NEREDCHERLA,BETTE THANDA,466,255,2.0,721,721,35.367545076282944,64.63245492371706,479
NALGONDA,NEREDCHERLA,BODALA DINNA,119,61,2.3849259757738897,180,180,33.88888888888889,66.11111111111111,795
NALGONDA,NEREDCHERLA,BOTHALAPALEM,490,302,1.0,792,1304,23.159509202453986,37.576687116564415,196
NALGONDA,NEREDCHERLA,CHILLEPALLI,414,226,3.0,640,640,35.3125,64.6875,534
NALGONDA,NEREDCHERLA,DACHARAM,410,272,2.3849259757738897,682,2409,11.29099211290992,17.0195101701951,19
NALGONDA,NEREDCHERLA,DIRSENCHERLA,1209,677,6.0,1886,1886,35.896076352067865,64.10392364793212,64
NALGONDA,NEREDCHERLA,FATHEPURAM,499,286,1.0,785,785,36.43312101910828,63.566878980891715,432
NALGONDA,NEREDCHERLA,GUDUGUNTLA PALEM,413,241,2.3849259757738897,654,654,36.850152905198776,63.149847094801224,524
NALGONDA,NEREDCHERLA,GUNDLA PAHAD,751,476,1.0,1227,1227,38.79380603096985,61.20619396903015,219
NALGONDA,NEREDCHERLA,JANAPAHAD,981,638,4.0,1619,1619,39.40704138357011,60.59295861642989,118
NALGONDA,NEREDCHERLA,KALLUR,416,236,2.0,652,652,36.19631901840491,63.80368098159509,526
NALGONDA,NEREDCHERLA,KANDULAVARIGUDEM,200,101,2.3849259757738897,301,301,33.5548172757475,66.44518272425249,751
NALGONDA,NEREDCHERLA,KOMATIKUNTA,291,150,2.3849259757738897,441,441,34.01360544217687,65.98639455782312,663
NALGONDA,NEREDCHERLA,MEDARAM,483,327,2.0,810,1911,17.111459968602826,25.274725274725274,58
NALGONDA,NEREDCHERLA,MUKUNDAPURAM,298,200,2.0,498,3825,5.228758169934641,7.790849673202614,1
NALGONDA,NEREDCHERLA,MUSIVODDU SINGARAM,243,144,2.3849259757738897,387,387,37.2093023255814,62.7906976744186,700
NALGONDA,NEREDCHERLA,NAGIREDDYGUDEM,307,150,2.0,457,457,32.822757111597376,67.17724288840262,651
NALGONDA,NEREDCHERLA,NEREDCHERLA,1414,757,6.0,2171,2171,34.86872409028098,65.13127590971902,29
NALGONDA,NEREDCHERLA,PALAKEEDU,273,127,2.3849259757738897,400,400,31.75,68.25,691
NALGONDA,NEREDCHERLA,PENCHIKAL DINNE,412,209,2.0,621,621,33.65539452495974,66.34460547504025,547
NALGONDA,NEREDCHERLA,RAMPURAM,385,232,5.0,617,1355,17.12177121771218,28.413284132841326,178
NALGONDA,NEREDCHERLA,RAVIPAHAD,337,180,2.3849259757738897,517,517,34.81624758220503,65.18375241779498,614
NALGONDA,NEREDCHERLA,SAJJAPURAM,237,146,1.0,383,383,38.1201044386423,61.8798955613577,702
NALGONDA,NEREDCHERLA,SOMAVARAM,776,466,5.0,1242,1242,37.52012882447665,62.47987117552335,215
NALGONDA,NEREDCHERLA,SUNYA PAHAD,428,263,2.3849259757738897,691,691,38.06078147612156,61.93921852387844,499
NALGONDA,NEREDCHERLA,YELLA PURAM,279,201,2.0,480,480,41.875,58.12500000000001,636
NALGONDA,NIDAMANUR,BANKAPUR,221,126,1.0,347,347,36.31123919308357,63.68876080691642,725
NALGONDA,NIDAMANUR,BOKKAMANTHULA PAHAD,341,209,2.3849259757738897,550,550,38.0,62.0,592
NALGONDA,NIDAMANUR,DHARMAPUR,572,405,2.3849259757738897,977,977,41.453428863868986,58.54657113613101,329
NALGONDA,NIDAMANUR,GUNTIPALLY,327,206,1.0,533,533,38.649155722326455,61.350844277673545,604
NALGONDA,NIDAMANUR,KANNEKAL,678,475,2.0,1153,1153,41.1968777103209,58.8031222896791,242
NALGONDA,NIDAMANUR,MARPAKA,616,427,3.0,1043,1043,40.939597315436245,59.06040268456376,295
NALGONDA,NIDAMANUR,MEGYATHANDA,679,434,2.0,1113,1113,38.9937106918239,61.0062893081761,259
NALGONDA,NIDAMANUR,MUKUNDAPURAM,458,254,1.0,712,3825,6.640522875816994,11.973856209150327,1
NALGONDA,NIDAMANUR,MUPPARAM,783,516,2.0,1299,1299,39.722863741339495,60.27713625866051,197
NALGONDA,NIDAMANUR,NANDIKONDAVARIGUDA,231,131,2.0,362,362,36.187845303867405,63.812154696132595,715
NALGONDA,NIDAMANUR,NARAMMAGUDEM,315,178,2.3849259757738897,493,493,36.105476673427994,63.894523326572006,624
NALGONDA,NIDAMANUR,NEHATAPUR,349,216,2.0,565,565,38.230088495575224,61.769911504424776,582
NALGONDA,NIDAMANUR,NIDAMANUR,1124,613,1.0,1737,1737,35.290731145653425,64.70926885434658,92
NALGONDA,NIDAMANUR,RAJANNAGUDA,434,246,1.0,680,680,36.17647058823529,63.8235294117647,508
NALGONDA,NIDAMANUR,REGULAGADDA,318,190,2.3849259757738897,508,508,37.40157480314961,62.59842519685039,619
NALGONDA,NIDAMANUR,SAKHAPUR,271,173,2.3849259757738897,444,444,38.96396396396396,61.03603603603604,661
NALGONDA,NIDAMANUR,SUREPALLY,277,164,1.0,441,441,37.188208616780045,62.81179138321995,663
NALGONDA,NIDAMANUR,TUMMADAM,1180,686,5.0,1866,1866,36.763129689174704,63.236870310825296,68
NALGONDA,NIDAMANUR,VALLABHAPURAM,305,176,2.3849259757738897,481,481,36.590436590436596,63.409563409563404,635
NALGONDA,NIDAMANUR,VEMPAHAD,248,179,2.3849259757738897,427,427,41.92037470725995,58.07962529274005,673
NALGONDA,NIDAMANUR,VENGANNA GUDEM,174,82,2.3849259757738897,256,256,32.03125,67.96875,774
NALGONDA,NIDAMANUR,VENIGANDLA,215,122,2.3849259757738897,337,337,36.20178041543027,63.798219584569736,732
NALGONDA,NIDAMANUR,VUTKUR,467,264,2.3849259757738897,731,731,36.11491108071135,63.88508891928865,471
NALGONDA,NIDAMANUR,YERRABALLI,621,377,4.0,998,998,37.77555110220441,62.22444889779559,313
NALGONDA,NUTHANKAL,BHIKUMALLA,322,227,2.3849259757738897,549,549,41.34790528233151,58.65209471766849,593
NALGONDA,NUTHANKAL,CHANDU PATLA,476,284,3.0,760,760,37.368421052631575,62.63157894736842,451
NALGONDA,NUTHANKAL,CHILPA KUNTA,798,540,3.0,1338,1338,40.35874439461883,59.64125560538116,186
NALGONDA,NUTHANKAL,CHINNA NEMILA,572,349,2.3849259757738897,921,921,37.89359391965255,62.106406080347455,358
NALGONDA,NUTHANKAL,DIRISANA PALLE,244,170,3.0,414,414,41.06280193236715,58.93719806763285,684
NALGONDA,NUTHANKAL,GANJIVARI KOTHAPALLE,317,204,3.0,521,521,39.15547024952015,60.84452975047985,612
NALGONDA,NUTHANKAL,GORENTLA,976,648,5.0,1624,1624,39.90147783251231,60.09852216748769,115
NALGONDA,NUTHANKAL,LINGAM PALLE,527,347,2.3849259757738897,874,874,39.702517162471395,60.297482837528605,383
NALGONDA,NUTHANKAL,MACHAN PALLE,510,386,1.0,896,896,43.080357142857146,56.91964285714286,371
NALGONDA,NUTHANKAL,MADDIRALA,1086,660,2.3849259757738897,1746,1746,37.80068728522337,62.19931271477663,91
NALGONDA,NUTHANKAL,MAMINDLA MADAVA,427,269,2.3849259757738897,696,696,38.64942528735632,61.35057471264368,494
NALGONDA,NUTHANKAL,MIRYALA,1069,722,5.0,1791,1791,40.31267448352875,59.68732551647125,79
NALGONDA,NUTHANKAL,MUKUNDAPURAM,637,397,2.3849259757738897,1034,3825,10.37908496732026,16.65359477124183,1
NALGONDA,NUTHANKAL,NUTHANKAL,1149,702,2.0,1851,1851,37.925445705024316,62.07455429497569,73
NALGONDA,NUTHANKAL,PEDANEMILA,524,298,1.0,822,822,36.25304136253041,63.74695863746959,409
NALGONDA,NUTHANKAL,POLUMALLA,839,548,1.0,1387,1387,39.509733237202596,60.490266762797404,166
NALGONDA,NUTHANKAL,SOMLA THANDA,747,518,3.0,1265,1265,40.948616600790515,59.05138339920949,208
NALGONDA,NUTHANKAL,TALLA SINGARAM,719,442,3.0,1161,1161,38.07062876830319,61.92937123169682,239
NALGONDA,NUTHANKAL,VENKEPALLY,399,220,1.0,619,619,35.54119547657512,64.45880452342489,549
NALGONDA,NUTHANKAL,YADAVALLI,560,350,2.3849259757738897,910,910,38.46153846153847,61.53846153846154,364
NALGONDA,NUTHANKAL,YERRA PAHAD,759,499,2.3849259757738897,1258,1258,39.66613672496025,60.33386327503975,211
NALGONDA,PEDDA ADISERLA PALLE,ANGADIPETA X ROAD,979,632,1.0,1611,1611,39.230291744258224,60.769708255741776,120
NALGONDA,PEDDA ADISERLA PALLE,AZMAPUR,824,500,2.3849259757738897,1324,1324,37.764350453172206,62.2356495468278,190
NALGONDA,PEDDA ADISERLA PALLE,BHEEMANA PALLI,674,415,3.0,1089,1089,38.10835629017447,61.89164370982553,270
NALGONDA,PEDDA ADISERLA PALLE,CHILAKA MARRY,331,210,2.3849259757738897,541,541,38.817005545286506,61.182994454713494,598
NALGONDA,PEDDA ADISERLA PALLE,DUGYALA,473,307,2.0,780,780,39.35897435897436,60.641025641025635,436
NALGONDA,PEDDA ADISERLA PALLE,GHANPUR,588,345,2.0,933,933,36.97749196141479,63.022508038585215,354
NALGONDA,PEDDA ADISERLA PALLE,GUDIPALLI,832,459,2.0,1291,1291,35.55383423702556,64.44616576297445,200
NALGONDA,PEDDA ADISERLA PALLE,KESHAMNENI PALLI,409,278,3.0,687,687,40.46579330422125,59.53420669577875,502
NALGONDA,PEDDA ADISERLA PALLE,MALLAPURAM,555,365,2.0,920,920,39.67391304347826,60.32608695652174,359
NALGONDA,PEDDA ADISERLA PALLE,MEDARAM,673,428,2.3849259757738897,1101,1911,22.39665096807954,35.21716378859236,58
NALGONDA,PEDDA ADISERLA PALLE,NAMBAPURAM,765,583,1.0,1348,1348,43.24925816023739,56.75074183976261,182
NALGONDA,PEDDA ADISERLA PALLE,PEDDA ADISERLA PALLI,1128,742,6.0,1870,1870,39.67914438502674,60.320855614973254,66
NALGONDA,PEDDA ADISERLA PALLE,PERVAL,940,713,3.0,1653,1653,43.13369630973987,56.86630369026013,110
NALGONDA,PEDDA ADISERLA PALLE,POLKAMPALLI,697,486,3.0,1183,1183,41.081994928148774,58.91800507185122,231
NALGONDA,PEDDA ADISERLA PALLE,RAMPURAM,429,309,1.0,738,1355,22.804428044280442,31.660516605166052,178
NALGONDA,PEDDA ADISERLA PALLE,TIRUMALAGIRI(P.DUGYAL),444,293,1.0,737,737,39.75576662143826,60.24423337856174,467
NALGONDA,PEDDA ADISERLA PALLE,VADDIPATLA,1484,284,2.0,1768,1768,16.063348416289593,83.93665158371041,87
NALGONDA,PEDDAVOORA,CHALA KURTHY,463,284,6.0,747,747,38.01874163319947,61.98125836680054,459
NALGONDA,PEDDAVOORA,CHINTALA PALEM,463,284,4.0,747,747,38.01874163319947,61.98125836680054,459
NALGONDA,PEDDAVOORA,KOTHALUR,354,227,2.3849259757738897,581,581,39.070567986230635,60.92943201376936,571
NALGONDA,PEDDAVOORA,NELLIKAL,1510,284,2.0,1794,1794,15.830546265328874,84.16945373467112,77
NALGONDA,PEDDAVOORA,PARVEDULA,1011,654,3.0,1665,1665,39.27927927927928,60.72072072072072,105
NALGONDA,PEDDAVOORA,PEDDAVURA,1233,711,4.0,1944,1944,36.574074074074076,63.42592592592593,50
NALGONDA,PEDDAVOORA,PINNAVURA,104,63,2.3849259757738897,167,167,37.72455089820359,62.27544910179641,798
NALGONDA,PEDDAVOORA,POTHNUR,526,344,1.0,870,870,39.54022988505747,60.45977011494252,385
NALGONDA,PEDDAVOORA,PULICHERLA,1093,772,4.0,1865,1865,41.394101876675606,58.605898123324394,69
NALGONDA,PEDDAVOORA,SIRASANA GANDLA,617,425,2.3849259757738897,1042,1042,40.78694817658349,59.21305182341651,296
NALGONDA,PEDDAVOORA,TEPPALA MADUGU,375,259,1.0,634,634,40.851735015772874,59.148264984227126,540
NALGONDA,PEDDAVOORA,THUNGATHURTHY,1367,801,1.0,2168,3108,25.77220077220077,43.983268983268985,5
NALGONDA,PEDDAVOORA,THUNIKI NUTHULA,720,561,3.0,1281,1281,43.79391100702576,56.20608899297424,205
NALGONDA,PEDDAVOORA,VELMAGUDA,962,614,1.0,1576,1576,38.95939086294416,61.04060913705583,126
NALGONDA,PEDDAVOORA,VUTLAPALLI,649,385,2.0,1034,1034,37.234042553191486,62.76595744680851,297
NALGONDA,PENPAHAD,ANAJIPURAM,496,316,1.0,812,812,38.91625615763547,61.083743842364534,417
NALGONDA,PENPAHAD,ANATHARAM,659,384,2.0,1043,1043,36.81687440076702,63.18312559923298,295
NALGONDA,PENPAHAD,BHAKHTHALAPURAM,398,242,1.0,640,640,37.8125,62.18749999999999,534
NALGONDA,PENPAHAD,CHEEDELLA,986,650,2.3849259757738897,1636,1636,39.73105134474328,60.26894865525673,114
NALGONDA,PENPAHAD,DHARMAPURAM,545,417,2.0,962,962,43.34719334719335,56.65280665280665,338
NALGONDA,PENPAHAD,DOSAPAHAD,494,277,2.3849259757738897,771,771,35.927367055771725,64.07263294422827,442
NALGONDA,PENPAHAD,DUPAHAD,576,361,1.0,937,937,38.52721451440768,61.47278548559232,352
NALGONDA,PENPAHAD,GAJULAMALKAPURAM,714,475,1.0,1189,1189,39.949537426408746,60.050462573591254,230
NALGONDA,PENPAHAD,LINGALA,436,274,2.0,710,710,38.59154929577465,61.408450704225345,486
NALGONDA,PENPAHAD,MACHARAM,581,375,2.0,956,956,39.22594142259414,60.77405857740585,341
NALGONDA,PENPAHAD,MOHAMMADAPURAM,326,203,1.0,529,529,38.37429111531191,61.62570888468809,607
NALGONDA,PENPAHAD,MUKUNDAPURAM,441,307,2.0,748,3825,8.026143790849673,11.529411764705882,1
NALGONDA,PENPAHAD,N.ANNARAM,693,423,2.3849259757738897,1116,1116,37.903225806451616,62.096774193548384,256
NALGONDA,PENPAHAD,NARAYANGUDEM,380,242,2.3849259757738897,622,622,38.90675241157556,61.09324758842444,546
NALGONDA,PENPAHAD,PENPAHAD,596,321,3.0,917,917,35.00545256270447,64.99454743729552,361
NALGONDA,PENPAHAD,POTLA PAHAD,389,214,2.3849259757738897,603,603,35.48922056384743,64.51077943615256,556
NALGONDA,PENPAHAD,SINGAREDDY PALEM,471,327,2.3849259757738897,798,798,40.97744360902256,59.02255639097744,427
NALGONDA,POCHAMPALLE,BHEEMAN PALLE,297,173,1.0,470,921,18.783930510314875,32.24755700325733,358
NALGONDA,POCHAMPALLE,DANTHUR,251,181,2.0,432,432,41.898148148148145,58.10185185185185,670
NALGONDA,POCHAMPALLE,DESHMUKHI,270,166,2.0,436,436,38.07339449541284,61.92660550458715,667
NALGONDA,POCHAMPALLE,DOTHIGUDA,332,198,2.0,530,530,37.35849056603773,62.64150943396226,606
NALGONDA,POCHAMPALLE,GOUSE KONDA,340,218,1.0,558,558,39.06810035842294,60.93189964157706,587
NALGONDA,POCHAMPALLE,INDRIYALA,561,378,4.0,939,939,40.2555910543131,59.7444089456869,350
NALGONDA,POCHAMPALLE,JAGATTH PALLE,161,105,2.3849259757738897,266,266,39.473684210526315,60.526315789473685,769
NALGONDA,POCHAMPALLE,JALAL PUR,235,138,2.3849259757738897,373,373,36.99731903485255,63.00268096514745,708
